controller,sim_time_s,x_m,y_m,goal_distance_m,selection,executed_v_mps,executed_w_radps
hybrid,55.89999999999802,-0.4139328896999359,0.11703099310398102,0.7451050825309887,policy,0.065,0.05102176666259766
hybrid,56.09999999999801,-0.4104579985141754,0.12768051028251648,0.7340059499772807,policy,0.065,0.1696984648704529
hybrid,56.299999999998,-0.4071562886238098,0.13832604885101318,0.7229443508878066,policy,0.065,0.2376208782196045
hybrid,56.49999999999799,-0.40403127670288086,0.1495051085948944,0.711390786055876,policy,0.065,0.4006487846374512
hybrid,56.69999999999798,-0.401409775018692,0.16097162663936615,0.6996430752648742,isaac_route,0.064231904010178,-0.3077688487709297
hybrid,56.899999999997966,-0.3989080488681793,0.17204536497592926,0.6883034296269765,policy,0.065,-0.395598316192627
hybrid,57.099999999997955,-0.395730584859848,0.18336835503578186,0.6766027773662342,policy,0.065,-0.4361769676208496
hybrid,57.299999999997944,-0.39190956950187683,0.19426095485687256,0.6652198486750948,policy,0.065,-0.48447341918945314
hybrid,57.49999999999793,-0.38728031516075134,0.20497050881385803,0.6538899834993982,policy,0.065,-0.47849640846252445
hybrid,57.69999999999792,-0.381878137588501,0.21533909440040588,0.6427858274845506,policy,0.065,-0.32041134834289553
hybrid,57.89999999999791,-0.3759170472621918,0.2252153754234314,0.6321043482391031,policy,0.065,-0.16668801307678224
hybrid,58.0999999999979,-0.369571715593338,0.23496513068675995,0.6215231151819601,policy,0.065,0.05388898849487305
hybrid,58.29999999999789,-0.36316102743148804,0.2446945458650589,0.6109913659692483,policy,0.065,0.44463524818420413
hybrid,58.499999999997875,-0.35706794261932373,0.25478485226631165,0.6001837550877329,isaac_route,0.06499999162536747,0.0010152457955750441
hybrid,58.699999999997864,-0.3513355553150177,0.26497477293014526,0.5893583610675571,policy,0.065,0.2489999532699585
hybrid,58.89999999999785,-0.34581616520881653,0.2752316892147064,0.5785243112314071,policy,0.065,0.55
hybrid,59.09999999999784,-0.3408620357513428,0.28589609265327454,0.5673776570148323,isaac_route,0.06493030483841469,-0.09262504732483928
hybrid,59.29999999999783,-0.3363438844680786,0.2965885102748871,0.5562723346318068,policy,0.065,0.1322832226753235
hybrid,59.49999999999782,-0.33183178305625916,0.30741605162620544,0.5450540108720306,policy,0.065,0.34934258460998535
hybrid,59.69999999999781,-0.3277970254421234,0.31817540526390076,0.5339681219017959,policy,0.065,0.55
hybrid,59.899999999997796,-0.32451942563056946,0.32928138971328735,0.5226182644697763,isaac_route,0.06479437819851787,-0.15912464552860517
hybrid,60.099999999997785,-0.3215511739253998,0.3405782878398895,0.5111134716231976,policy,0.065,-0.06556782722473145
hybrid,60.29999999999777,-0.31841906905174255,0.35188496112823486,0.4995944523481247,policy,0.065,0.02284488677978516
hybrid,60.49999999999776,-0.3152586817741394,0.36323538422584534,0.48803992235288546,policy,0.065,0.10730607509613038
hybrid,60.69999999999775,-0.31220683455467224,0.37464216351509094,0.47644763920041155,policy,0.065,0.1936356544494629
hybrid,60.89999999999774,-0.3094097673892975,0.38608449697494507,0.46484677944983366,policy,0.065,0.32316198348999026
hybrid,61.09999999999773,-0.3070770502090454,0.3974877893924713,0.45332159379069464,isaac_route,0.06497880008852189,-0.0510819118719111
hybrid,61.299999999997716,-0.30493900179862976,0.4090034067630768,0.44170119884066916,policy,0.065,0.03006458282470703
hybrid,61.499999999997705,-0.3027777075767517,0.42059898376464844,0.4300047170745975,policy,0.065,0.08350610733032227
hybrid,61.699999999997694,-0.3007160723209381,0.43220534920692444,0.4183079318919428,policy,0.065,0.10635807514190675
hybrid,61.89999999999768,-0.2988073229789734,0.4438546597957611,0.4065805612264959,policy,0.065,0.16183817386627197
hybrid,62.09999999999767,-0.29711323976516724,0.4555395543575287,0.394831490830857,policy,0.065,0.14954793453216553
hybrid,62.29999999999766,-0.2956712543964386,0.46721458435058594,0.3831060723197331,policy,0.065,0.14044394493103027
hybrid,62.49999999999765,-0.2944644093513489,0.47891566157341003,0.3713661338401542,policy,0.065,0.2915850639343262
hybrid,62.699999999997644,-0.29363173246383667,0.4905077815055847,0.3597505792740326,policy,0.065,0.2745834350585938
hybrid,62.89999999999763,-0.293261855840683,0.5023066401481628,0.34794618737011357,policy,0.065,0.3789838314056397
hybrid,63.09999999999762,-0.2934816777706146,0.5139272809028625,0.3363430215670516,policy,0.065,0.280411434173584
hybrid,63.29999999999761,-0.294283002614975,0.5256274938583374,0.324686813567047,policy,0.065,0.2100672245025635
hybrid,63.4999999999976,-0.2954709529876709,0.5373105406761169,0.313071953963636,policy,0.065,0.14651811122894287
hybrid,63.69999999999759,-0.29696324467658997,0.5490114688873291,0.3014661631615082,policy,0.065,0.10359463691711426
hybrid,63.899999999997576,-0.29864469170570374,0.5606252551078796,0.2899747704718127,policy,0.065,0.005350899696350098
hybrid,64.09999999999756,-0.3004099726676941,0.5722411274909973,0.2785077346174939,policy,0.065,-0.13746509552001954
hybrid,64.29999999999755,-0.3020491302013397,0.5838328003883362,0.2670789064897318,policy,0.065,-0.19911421537399293
hybrid,64.49999999999754,-0.30341652035713196,0.5954431295394897,0.2556316367828617,policy,0.065,-0.340040922164917
hybrid,64.69999999999753,-0.3043114244937897,0.6069798469543457,0.24423316758223168,policy,0.065,-0.521180248260498
hybrid,64.89999999999752,-0.3044496774673462,0.6188781261444092,0.23241150423930584,policy,0.065,-0.55
hybrid,65.09999999999751,-0.303579717874527,0.6307510137557983,0.22051331266876475,policy,0.065,-0.55
hybrid,65.2999999999975,-0.30165424942970276,0.642366349697113,0.2087597644577741,isaac_route,0.06383518561348599,0.3791991663625344
hybrid,65.49999999999748,-0.29969921708106995,0.6535545587539673,0.19743067274351167,policy,0.065,0.4574058532714844
hybrid,65.69999999999747,-0.29840415716171265,0.6652867794036865,0.18562781813051452,isaac_route,0.06486002196068044,-0.1312792953789903
hybrid,65.89999999999746,-0.2974075376987457,0.6768542528152466,0.1740185971007116,policy,0.065,-0.014305186271667481
hybrid,66.09999999999745,-0.29628998041152954,0.6885481476783752,0.16227157508291998,policy,0.065,-0.041281414031982426
hybrid,66.29999999999744,-0.2951357066631317,0.7002078294754028,0.15055492010114568,policy,0.065,-0.04283096790313721
hybrid,66.49999999999743,-0.2939169108867645,0.7118743658065796,0.13882496616230355,policy,0.065,-0.06234695911407471
hybrid,66.69999999999742,-0.29261595010757446,0.7235339879989624,0.12709372285271758,policy,0.065,-0.08448243141174316
